Signal Name,Original_Signal (Time Cut)
holding_voltage,2.995705855935598
unloading_parameter,[-4.75328924e-08  2.73842380e-04 -5.36375303e-01  3.59125175e+02]
peak_time,1859.94
peak_value,2.993545
peak_mean,2.9947044091816366
plus_minus_toleranz,0.0011605515360828054
U3,0.007994128545777635
U3_mean,0.009153537727414118
manufacturer,sech
capacitance,25
typ,C
methode,A
klass,3
dut,2
version,2
U_R,3.0
ESR,0.025
I_c,3.158
I_dc,0.3





time,value,derivative
1859.94,2.993545,-0.6327000000005948
1859.95,2.987218,-0.3202500000002715
1859.96,2.98714,-0.027000000000015234
1859.97,2.986678,-0.04240000000004329
1859.98,2.986292,-0.04245000000005916
1859.99,2.985829,-0.04630000000005907
1860.0,2.985366,-0.03860000000003083
1860.01,2.985057,-0.015450000000015507
1860.02,2.985057,0.011600000000015598
1860.03,2.985289,0.011600000000015598
1860.04,2.985289,-0.027050000000002683
1860.05,2.984748,-0.030900000000031014
1860.06,2.984671,-0.04630000000005907
1860.07,2.983822,-0.04245000000003074
1860.08,2.983822,0.015449999999503916
1860.0900000000001,2.984131,0.019299999999532247
1860.1000000000001,2.984208,-0.011549999999999727
1860.1100000000001,2.9839,-0.030850000000015143
1860.1200000000001,2.983591,-0.034750000000059345
1860.13,2.983205,-0.030850000000043565
1860.14,2.982974,-0.015399999999999636
1860.15,2.982897,0.019300000000015416
1860.16,2.98336,0.011549999999999727
1860.17,2.983128,-0.027000000000043656
1860.18,2.98282,-0.019300000000015416
1860.19,2.982742,-0.019299999999986994
1860.2,2.982434,-0.030850000000015143
1860.21,2.982125,-0.023150000000015325
1860.22,2.981971,0.023150000000015325
1860.23,2.982588,0.0
1860.24,2.981971,-0.030850000000015143
1860.25,2.981971,-0.015450000000015507
1860.26,2.981662,-0.034750000000059345
1860.27,2.981276,-0.019300000000043838
1860.28,2.981276,0.0038500000000283308
1860.29,2.981353,0.0077500000000441105
1860.3,2.981431,0.007749999999987267
1860.31,2.981508,-0.015450000000043929
1860.32,2.981122,-0.027000000000015234
1860.33,2.980968,-0.02699999999947522
1860.3400000000001,2.980582,-0.007749999999248303
1860.3500000000001,2.980813,0.0
1860.3600000000001,2.980582,0.0
1860.3700000000001,2.980813,0.011549999999999727
1860.38,2.980813,-0.023150000000015325
1860.39,2.98035,-0.04630000000003065
1860.4,2.979887,-0.011549999999999727
1860.41,2.980119,0.003849999999999909
1860.42,2.979964,0.003849999999999909
1860.43,2.980196,0.0039000000000157797
1860.44,2.980042,-0.015450000000015507
1860.45,2.979887,-0.027000000000043656
1860.46,2.979502,-0.034700000000043474
1860.47,2.979193,-0.023150000000015325
1860.48,2.979039,-0.003849999999999909
1860.49,2.979116,0.019249999999999545
1860.5,2.979424,0.003849999999999909
1860.51,2.979193,-0.03470000000001505
