Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9947129874555154
unloading_parameter,[-5.49302406e-08  3.18306528e-04 -6.25150664e-01  4.18147179e+02]
peak_time,1871.35
peak_value,2.995397
peak_mean,2.9956385528942113
plus_minus_toleranz,0.0013495520342631647
U3,0.008608646770400963
U3_mean,0.008850199664612202
manufacturer,kyocera
capacitance,25
typ,C
methode,A
klass,3
dut,2
version,2
U_R,3.0
ESR,0.05
I_c,1.579
I_dc,0.3





time,value,derivative
1871.3500000000001,2.995397,-0.6019000000005693
1871.3600000000001,2.989378,-0.3588000000003433
1871.3700000000001,2.988221,-0.11575000000010505
1871.38,2.987063,-0.04630000000003065
1871.39,2.987295,-0.003849999999999909
1871.4,2.986986,-0.05015000000003056
1871.41,2.986292,-0.03860000000003083
1871.42,2.986214,0.007699999999999818
1871.43,2.986446,-0.019250000000027967
1871.44,2.985829,-0.05400000000005889
1871.45,2.985366,-0.007749999999987267
1871.46,2.985674,0.015400000000028058
1871.47,2.985674,-0.04630000000003065
1871.48,2.984748,-0.03855000000004338
1871.49,2.984903,0.019299999999986994
1871.5,2.985134,0.003849999999999909
1871.51,2.98498,-0.027000000000015234
1871.52,2.984594,-0.007699999999999818
1871.53,2.984826,-0.011549999999999727
1871.54,2.984363,-0.03475000000003092
1871.55,2.984131,-0.003849999999999909
1871.56,2.984286,0.0
1871.57,2.984131,-0.03475000000003092
1871.58,2.983591,-1.2505552149377763e-12
1871.5900000000001,2.984131,0.02314999999907741
1871.6000000000001,2.984054,-0.03855000000004338
1871.6100000000001,2.98336,-0.03860000000003083
1871.6200000000001,2.983282,0.011550000000028149
1871.63,2.983591,-0.00770000000002824
1871.64,2.983128,-0.027000000000043656
1871.65,2.983051,0.030850000000043565
1871.66,2.983745,-0.011550000000028149
1871.67,2.98282,-0.0578500000000588
1871.68,2.982588,0.019250000000027967
1871.69,2.983205,0.007699999999999818
1871.7,2.982742,-0.05400000000003047
1871.71,2.982125,-0.023150000000015325
1871.72,2.982279,0.019300000000015416
1871.73,2.982511,-0.007699999999999818
1871.74,2.982125,-0.03860000000003083
1871.75,2.981739,0.0
1871.76,2.982125,0.0
1871.77,2.981739,-0.04245000000005916
1871.78,2.981276,0.023150000000015325
1871.79,2.982202,0.015450000000015507
1871.8,2.981585,-0.0694500000000744
1871.81,2.980813,0.0
1871.82,2.981585,0.027000000000043656
1871.83,2.981353,-0.05014999999886527
1871.8400000000001,2.980582,-0.019249999998493195
1871.8500000000001,2.980968,0.015400000000028058
1871.8600000000001,2.98089,-0.011600000000015598
1871.8700000000001,2.980736,-0.023100000000056298
1871.88,2.980428,0.00770000000002824
1871.89,2.98089,0.0
1871.9,2.980428,-0.05400000000005889
1871.91,2.97981,0.0
1871.92,2.980428,0.019300000000015416
1871.93,2.980196,-0.03860000000003083
1871.94,2.979656,-0.015450000000015507
1871.95,2.979887,0.019300000000043838
1871.96,2.980042,-0.027000000000015234
1871.97,2.979347,-0.03860000000003083
1871.98,2.97927,0.015449999999987085
1871.99,2.979656,-0.030850000000043565
1872.0,2.978653,-0.05015000000003056
1872.01,2.978653,0.030850000000043565
1872.02,2.97927,0.003849999999999909
1872.03,2.97873,-0.04630000000005907
1872.04,2.978344,0.007699999999999818
1872.05,2.978884,-0.023150000000015325
1872.06,2.977881,-0.06560000000004607
1872.07,2.977572,0.003849999999999909
1872.08,2.977958,0.030899999999888905
1872.0900000000001,2.97819,-0.011550000000681848
1872.1000000000001,2.977727,-0.011600000000015598
1872.1100000000001,2.977958,0.015450000000015507
1872.1200000000001,2.978036,-0.019300000000015416
1872.13,2.977572,-0.03860000000003083
1872.14,2.977264,0.011600000000015598
1872.15,2.977804,0.023150000000015325
1872.16,2.977727,-0.05015000000005898
1872.17,2.976801,-0.019299999999986994
1872.18,2.977341,0.019300000000015416
1872.19,2.977187,-0.04245000000005916
1872.2,2.976492,-0.011600000000015598
1872.21,2.976955,0.04245000000005916
1872.22,2.977341,-0.023150000000015325
1872.23,2.976492,-0.034700000000043474
1872.24,2.976647,0.023150000000015325
1872.25,2.976955,-0.023200000000031196
1872.26,2.976183,-0.05015000000003056
1872.27,2.975952,0.019350000000031287
1872.28,2.97657,0.003849999999999909
1872.29,2.976029,-0.04635000000004652
1872.3,2.975643,0.0
1872.31,2.976029,0.007750000000015689
1872.32,2.975798,-0.03855000000001496
1872.33,2.975258,-0.01930000000058385
1872.3400000000001,2.975412,0.026999999999986812
1872.3500000000001,2.975798,-0.007699999999999818
1872.3600000000001,2.975258,-0.05015000000005898
1872.3700000000001,2.974795,0.0038499999999714873
1872.38,2.975335,0.00770000000002824
1872.39,2.974949,-0.05400000000003047
1872.4,2.974255,0.0
1872.41,2.974949,0.027000000000015234
1872.42,2.974795,-0.04630000000005907
1872.43,2.974023,-0.007750000000015689
1872.44,2.97464,0.015450000000015507
1872.45,2.974332,-0.023150000000015325
1872.46,2.974177,-0.003849999999999909
1872.47,2.974255,-0.019300000000015416
1872.48,2.973791,-0.023200000000031196
1872.49,2.973791,0.011600000000015598
1872.5,2.974023,-0.015400000000028058
1872.51,2.973483,-0.023150000000015325
1872.52,2.97356,0.0
1872.53,2.973483,-0.023150000000015325
1872.54,2.973097,-0.015449999999987085
1872.55,2.973174,0.0
1872.56,2.973097,-0.00770000000002824
1872.57,2.97302,-0.027000000000043656
1872.58,2.972557,-0.011550000000653426
1872.5900000000001,2.972789,0.00384999999951674
1872.6000000000001,2.972634,-0.011600000000015598
1872.6100000000001,2.972557,-0.011550000000028149
1872.6200000000001,2.972403,-0.007699999999999818
1872.63,2.972403,0.007699999999999818
1872.64,2.972557,-0.027000000000015234
1872.65,2.971863,-0.03470000000001505
1872.66,2.971863,-0.0039000000000157797
1872.67,2.971785,0.011549999999999727
1872.68,2.972094,0.015450000000015507
1872.69,2.972094,-0.019300000000015416
1872.7,2.971708,-0.019300000000015416
1872.71,2.971708,0.0
1872.72,2.971708,-0.019300000000015416
1872.73,2.971322,-0.030850000000043565
1872.74,2.971091,0.0
1872.75,2.971322,-0.003849999999999909
1872.76,2.971014,-0.03855000000004338
1872.77,2.970551,-0.023150000000015325
1872.78,2.970551,-0.007699999999999818
1872.79,2.970397,-0.011600000000015598
1872.8,2.970319,-0.0039000000000157797
1872.81,2.970319,0.0
1872.82,2.970319,-0.009649999999993497
1872.83,2.970126,-0.023149999999674264
1872.8400000000001,2.969856,-0.009649999999481906
1872.8500000000001,2.969933,0.0038500000000283308
1872.8600000000001,2.969933,-0.0038500000000283308
1872.8700000000001,2.969856,-0.00770000000002824
1872.88,2.969779,-0.011549999999999727
1872.89,2.969625,-0.015400000000028058
1872.9,2.969471,0.0
1872.91,2.969625,-0.015450000000015507
1872.92,2.969162,-0.03860000000003083
1872.93,2.968853,-0.011599999999987176
1872.94,2.96893,0.003849999999999909
1872.95,2.96893,-0.011550000000028149
1872.96,2.968699,-0.007699999999999818
1872.97,2.968776,-0.007699999999971396
1872.98,2.968545,-0.011549999999999727
1872.99,2.968545,-0.0077500000000441105
1873.0,2.96839,-0.023150000000043747
1873.01,2.968082,-0.007699999999999818
1873.02,2.968236,-0.007750000000015689
1873.03,2.967927,-0.011550000000028149
1873.04,2.968005,-0.011549999999999727
1873.05,2.967696,-0.019299999999986994
1873.06,2.967619,-0.011600000000015598
1873.07,2.967464,-0.011600000000015598
1873.08,2.967387,-0.02314999999941847
1873.0900000000001,2.967001,-0.011549999999260763
1873.1000000000001,2.967156,-0.003849999999999909
1873.1100000000001,2.966924,-0.023150000000043747
1873.1200000000001,2.966693,-0.011550000000028149
1873.13,2.966693,0.003849999999999909
1873.14,2.96677,-0.003849999999999909
1873.15,2.966616,-0.007699999999999818
1873.16,2.966616,-0.015450000000015507
1873.17,2.966307,-0.030900000000031014
1873.18,2.965998,-0.023150000000015325
1873.19,2.965844,0.011600000000015598
1873.2,2.96623,0.0
1873.21,2.965844,-0.03475000000003092
1873.22,2.965535,-0.019300000000015416
1873.23,2.965458,0.0
1873.24,2.965535,-0.015450000000015507
1873.25,2.965149,-0.023150000000015325
1873.26,2.965072,0.007750000000015689
1873.27,2.965304,0.0
1873.28,2.965072,-0.003849999999999909
1873.29,2.965227,0.007750000000015689
1873.3,2.965227,-0.015450000000015507
1873.31,2.964918,-0.04245000000005916
1873.32,2.964378,0.0
1873.33,2.964918,0.015450000000697628
1873.3400000000001,2.964687,-0.04630000000003065
1873.3500000000001,2.963992,-0.023150000000015325
1873.3600000000001,2.964224,0.0038499999999714873
1873.3700000000001,2.964069,-0.011599999999987176
1873.38,2.963992,-0.015399999999999636
1873.39,2.963761,-0.00770000000002824
1873.4,2.963838,-0.0039000000000157797
1873.41,2.963683,-0.003849999999999909
1873.42,2.963761,0.0
1873.43,2.963683,-0.0039000000000157797
1873.44,2.963683,-0.015399999999999636
1873.45,2.963375,-0.011549999999999727
1873.46,2.963452,-0.011600000000015598
1873.47,2.963143,-0.007699999999999818
1873.48,2.963298,-0.007699999999999818
1873.49,2.962989,0.0
1873.5,2.963298,-0.015450000000015507
1873.51,2.96268,-0.030900000000031014
1873.52,2.96268,-0.007699999999999818
1873.53,2.962526,-0.015400000000028058
1873.54,2.962372,-0.0038500000000283308
1873.55,2.962449,0.011550000000028149
1873.56,2.962603,-0.011600000000015598
1873.57,2.962217,-0.027000000000015234
1873.58,2.962063,-0.0038500000002272827
1873.5900000000001,2.96214,-0.015400000000369118
1873.6000000000001,2.961755,-0.011550000000028149
1873.6100000000001,2.961909,-0.007750000000015689
1873.6200000000001,2.9616,-0.023150000000015325
1873.63,2.961446,-0.023150000000015325
1873.64,2.961137,-0.011600000000015598
1873.65,2.961214,-0.007699999999999818
1873.66,2.960983,-0.019250000000027967
1873.67,2.960829,0.0
1873.68,2.960983,0.0
