Signal Name,Original_Signal (Time Cut)
holding_voltage,2.989683181268749
unloading_parameter,[-3.09432277e-04  1.71069346e+00 -3.15262103e+03  1.93671123e+06]
peak_time,1838.4
peak_value,2.989301
peak_mean,2.9896225019999996
plus_minus_toleranz,0.001181019935371127
U3,0.09241928856356463
U3_mean,0.09274079056356399
manufacturer,vishay
capacitance,25
typ,C
methode,A
klass,4
dut,3
version,1
U_R,3.0
ESR,0.034
I_c,2.322
I_dc,3.0





time,value,derivative
1838.4,2.989301,-0.33950000000033465
1838.41,2.985906,-3.2870500000030063
1838.42,2.92356,-3.460700000003129
1838.43,2.916692,-0.7639000000007172
1838.44,2.908282,-0.6404000000005681
1838.45,2.903884,-0.3935500000003458
1838.46,2.900411,-0.3086500000002843
1838.47,2.897711,-0.3009000000002686
1838.48,2.894393,-0.3125000000002842
1838.49,2.891461,-0.2469500000002256
1838.5,2.889454,-0.2392000000002099
1838.51,2.886677,-0.23530000000022255
1838.52,2.884748,-0.19290000000020768
1838.53,2.882819,-0.19290000000017926
1838.54,2.88089,-0.18520000000015102
1838.55,2.879115,-0.21220000000016626
1838.56,2.876646,-0.20835000000019477
1838.57,2.874948,-0.16205000000016412
1838.58,2.873405,-0.1813499999975079
1838.5900000000001,2.871321,-0.19289999999764973
1838.6000000000001,2.869547,-0.1388500000001045
1838.6100000000001,2.868544,-0.1466000000001202
1838.6200000000001,2.866615,-0.18520000000017944
1838.63,2.86484,-0.16205000000016412
1838.64,2.863374,-0.12345000000010486
1838.65,2.862371,-0.13115000000010468
1838.66,2.860751,-0.14275000000012028
1838.67,2.859516,-0.14665000000013606
1838.68,2.857818,-0.11190000000010514
1838.69,2.857278,-0.10030000000008954
1838.7,2.855812,-0.14275000000012028
1838.71,2.854423,-0.12730000000010477
1838.72,2.853266,-0.10415000000011787
1838.73,2.85234,-0.1389000000001488
1838.74,2.850488,-0.15435000000013588
1838.75,2.849253,-0.09645000000008963
1838.76,2.848559,-0.1195500000001175
1838.77,2.846862,-0.1582000000001358
1838.78,2.845395,-0.11575000000010505
1838.79,2.844547,-0.09255000000007385
1838.8,2.843544,-0.12735000000009222
1838.81,2.842,-0.14280000000013615
1838.82,2.840688,-0.11185000000011769
1838.83,2.839763,-0.08869999999916445
1838.8400000000001,2.838914,-0.11189999999945144
1838.8500000000001,2.837525,-0.14275000000012028
1838.8600000000001,2.836059,-0.11190000000010514
1838.8700000000001,2.835287,-0.10805000000010523
1838.88,2.833898,-0.1311500000001331
1838.89,2.832664,-0.1273000000001332
1838.9,2.831352,-0.12345000000010486
1838.91,2.830195,-0.11190000000007672
1838.92,2.829114,-0.13505000000009204
1838.93,2.827494,-0.135000000000133
1838.94,2.826414,-0.10415000000011787
1838.95,2.825411,-0.11575000000010505
1838.96,2.824099,-0.12350000000009231
1838.97,2.822941,-0.08875000000008981
1838.98,2.822324,-0.06170000000008713
1838.99,2.821707,-0.13505000000012046
1839.0,2.819623,-0.15430000000012
1839.01,2.818621,-0.11185000000011769
1839.02,2.817386,-0.09650000000007708
1839.03,2.816691,-0.12730000000010477
1839.04,2.81484,-0.1466000000001486
1839.05,2.813759,-0.08875000000008981
1839.06,2.813065,-0.09645000000008963
1839.07,2.81183,-0.11575000000007662
1839.08,2.81075,-0.10799999999886722
1839.0900000000001,2.80967,-0.09259999999869706
1839.1000000000001,2.808898,-0.12735000000012064
1839.1100000000001,2.807123,-0.1273000000001332
1839.1200000000001,2.806352,-0.09255000000007385
1839.13,2.805272,-0.10030000000008954
1839.14,2.804346,-0.11575000000010505
1839.15,2.802957,-0.12350000000009231
1839.16,2.801876,-0.08875000000008981
1839.17,2.801182,-0.10030000000011796
1839.18,2.79987,-0.1466000000001486
1839.19,2.79825,-0.13890000000012037
1839.2,2.797092,-0.1042000000000769
1839.21,2.796166,-0.10415000000008945
1839.22,2.795009,-0.10030000000008954
1839.23,2.79416,-0.08485000000007403
1839.24,2.793312,-0.0733000000000743
1839.25,2.792694,-0.11960000000013338
1839.26,2.79092,-0.1273000000001332
1839.27,2.790148,-0.10030000000006112
1839.28,2.788914,-0.12730000000010477
1839.29,2.787602,-0.13120000000012055
1839.3,2.78629,-0.11960000000010496
1839.31,2.78521,-0.10415000000011787
1839.32,2.784207,-0.12345000000010486
1839.33,2.782741,-0.15049999999831698
1839.3400000000001,2.781197,-0.11959999999797333
1839.3500000000001,2.780349,-0.10800000000008936
1839.3600000000001,2.779037,-0.0965000000001055
1839.3700000000001,2.778419,-0.07720000000009009
1839.38,2.777493,-0.030850000000015143
1839.39,2.777802,-0.10415000000008945
1839.4,2.77541,-0.17745000000016375
1839.41,2.774253,-0.1311500000001331
1839.42,2.772787,-0.10805000000010523
1839.43,2.772092,-0.0733000000000743
1839.44,2.771321,-0.09260000000008972
1839.45,2.77024,-0.11960000000010496
1839.46,2.768929,-0.09645000000006121
1839.47,2.768311,-0.11190000000010514
1839.48,2.766691,-0.13500000000016144
1839.49,2.765611,-0.06945000000004597
1839.5,2.765302,-0.08105000000003315
1839.51,2.76399,-0.1620500000001357
1839.52,2.762061,-0.11960000000010496
1839.53,2.761598,-0.05400000000005889
1839.54,2.760981,-0.09645000000008963
1839.55,2.759669,-0.1311500000001331
1839.56,2.758358,-0.11575000000013347
1839.57,2.757354,-0.09650000000007708
1839.58,2.756428,-0.11569999999824176
1839.5900000000001,2.75504,-0.12344999999834272
1839.6000000000001,2.753959,-0.09645000000008963
1839.6100000000001,2.753111,-0.09645000000008963
1839.6200000000001,2.75203,-0.11960000000010496
1839.63,2.750719,-0.1273000000001332
1839.64,2.749484,-0.0849000000000899
1839.65,2.749021,-0.07715000000007421
1839.66,2.747941,-0.12730000000010477
1839.67,2.746475,-0.12345000000010486
