Signal Name,Original_Signal (Time Cut)
holding_voltage,2.987207569984033
unloading_parameter,[-3.92277621e-08  2.32948816e-04 -4.71842775e-01  3.27967065e+02]
peak_time,1933.31
peak_value,2.987053
peak_mean,2.9868967185628743
plus_minus_toleranz,0.0014965626673134258
U3,0.012528344430503768
U3_mean,0.012372062993378119
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,3
dut,5
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,0.6





time,value,derivative
1933.31,2.987053,-0.16020000000015602
1933.32,2.985451,-0.38145000000037044
1933.33,2.979424,-0.34715000000215923
1933.3400000000001,2.978508,-0.03434999999834076
1933.3500000000001,2.978737,-0.034300000000030195
1933.3600000000001,2.977822,-0.07625000000007276
1933.3700000000001,2.977212,-0.05340000000003897
1933.38,2.976754,-0.041950000000042564
1933.39,2.976373,-0.026700000000033697
1933.4,2.97622,-0.007650000000012369
1933.41,2.97622,-0.034350000000046066
1933.42,2.975533,-0.049600000000054933
1933.43,2.975228,-0.022850000000005366
1933.44,2.975076,-0.01145000000002483
1933.45,2.974999,-0.0038500000000283308
1933.46,2.974999,-0.015250000000008868
1933.47,2.974694,-0.04955000000003906
1933.48,2.974008,-0.034300000000030195
1933.49,2.974008,0.0
1933.5,2.974008,0.0
1933.51,2.974008,0.00760000000002492
1933.52,2.97416,-0.019100000000008777
1933.53,2.973626,-0.057200000000079854
1933.54,2.973016,-0.026700000000033697
1933.55,2.973092,-0.0037999999999840384
1933.56,2.97294,0.0
1933.57,2.973092,-0.003849999999999909
1933.58,2.972863,-0.04959999999886122
1933.5900000000001,2.9721,-0.034299999998694375
1933.6000000000001,2.972177,0.003849999999999909
1933.6100000000001,2.972177,-0.007650000000012369
1933.6200000000001,2.972024,-0.022900000000021237
1933.63,2.971719,-0.038150000000030104
1933.64,2.971261,0.0
1933.65,2.971719,0.026700000000033697
1933.66,2.971795,-0.011449999999996407
1933.67,2.97149,-0.019050000000021328
1933.68,2.971414,-0.030500000000046157
1933.69,2.97088,-0.05720000000005143
1933.7,2.97027,0.019050000000021328
1933.71,2.971261,0.041950000000042564
1933.72,2.971109,-0.04955000000003906
1933.73,2.97027,-0.049600000000054933
1933.74,2.970117,0.0075999999999964984
1933.75,2.970422,0.007650000000012369
1933.76,2.97027,-0.019050000000021328
1933.77,2.970041,-0.019100000000008777
1933.78,2.969888,-0.007649999999983947
1933.79,2.969888,0.0
1933.8,2.969888,-0.01525000000003729
1933.81,2.969583,-0.01145000000002483
1933.82,2.969659,-0.022900000000021237
1933.83,2.969125,-0.030500000000188265
1933.8400000000001,2.969049,-0.011449999999967986
1933.8500000000001,2.968896,0.007650000000012369
1933.8600000000001,2.969202,0.011449999999996407
1933.8700000000001,2.969125,-0.0191000000000372
1933.88,2.96882,-0.05340000000003897
1933.89,2.968057,-0.019050000000021328
1933.9,2.968439,0.022900000000021237
