Signal Name,Original_Signal (Time Cut)
holding_voltage,2.99425837061871
unloading_parameter,[-4.66005538e-08  2.65654014e-04 -5.15185137e-01  3.41801052e+02]
peak_time,1837.66
peak_value,2.994316
peak_mean,2.9945302799999998
plus_minus_toleranz,0.0010857325075266516
U3,0.008493144505367756
U3_mean,0.008707424505367545
manufacturer,maxwell
capacitance,25
typ,C
methode,A
klass,3
dut,2
version,2
U_R,3.0
ESR,0.025
I_c,3.158
I_dc,0.3





time,value,derivative
1837.66,2.994316,-0.37030000000031577
1837.67,2.990613,-0.3395000000003279
1837.68,2.987526,-0.18135000000017953
1837.69,2.986986,-0.04240000000001487
1837.7,2.986678,-0.030850000000043565
1837.71,2.986369,-0.03475000000003092
1837.72,2.985983,-0.027000000000015234
1837.73,2.985829,-0.011549999999999727
1837.74,2.985752,0.00770000000002824
1837.75,2.985983,-0.023150000000043747
1837.76,2.985289,-0.019300000000043838
1837.77,2.985597,-0.011600000000015598
1837.78,2.985057,-0.05015000000003056
1837.79,2.984594,-0.007699999999999818
1837.8,2.984903,0.003849999999999909
1837.81,2.984671,-0.019300000000015416
1837.82,2.984517,-0.015399999999999636
1837.83,2.984363,-0.0269999999994468
1837.8400000000001,2.983977,-0.02704999999946267
1837.8500000000001,2.983822,-0.019299999999986994
1837.8600000000001,2.983591,-0.019250000000027967
1837.8700000000001,2.983437,-0.015450000000015507
1837.88,2.983282,0.011550000000028149
1837.89,2.983668,0.023150000000015325
1837.9,2.983745,-0.027000000000043656
1837.91,2.983128,-0.03855000000004338
1837.92,2.982974,-0.023150000000015325
1837.93,2.982665,-0.019300000000015416
1837.94,2.982588,0.0
1837.95,2.982665,-0.007699999999999818
1837.96,2.982434,0.0
1837.97,2.982665,0.06940000000005853
1837.98,2.983822,-0.003849999999999909
1837.99,2.982588,-0.08485000000007403
1838.0,2.982125,-0.04245000000003074
1838.01,2.981739,-0.019300000000015416
1838.02,2.981739,-0.00770000000002824
1838.03,2.981585,-0.015399999999999636
1838.04,2.981431,0.00770000000002824
1838.05,2.981739,0.007699999999971396
1838.06,2.981585,-0.015399999999999636
1838.07,2.981431,-0.030850000000015143
1838.08,2.980968,-0.027050000000173213
1838.0900000000001,2.98089,-0.007749999999930424
1838.1000000000001,2.980813,0.0
1838.1100000000001,2.98089,0.007750000000015689
1838.1200000000001,2.980968,0.0
1838.13,2.98089,-0.011600000000015598
1838.14,2.980736,-0.019250000000027967
1838.15,2.980505,-0.023150000000015325
1838.16,2.980273,-0.030900000000031014
1838.17,2.979887,-0.019300000000015416
