Signal Name,Original_Signal (Time Cut)
holding_voltage,2.9938453215426892
unloading_parameter,[-1.94643877e-04  1.07750386e+00 -1.98837904e+03  1.22315820e+06]
peak_time,1840.89
peak_value,2.994316
peak_mean,2.99399097
plus_minus_toleranz,0.001202867950404795
U3,0.07770658537967501
U3_mean,0.07738155537967506
manufacturer,maxwell
capacitance,25
typ,C
methode,A
klass,4
dut,1
version,1
U_R,3.0
ESR,0.025
I_c,3.158
I_dc,3.0





time,value,derivative
1840.89,2.994316,-4.8302000000044
1840.9,2.946014,-3.4259500000030982
1840.91,2.925797,-1.2153000000010934
1840.92,2.921708,-0.3626500000003716
1840.93,2.918544,-0.27005000000022505
1840.94,2.916307,-0.24305000000020982
1840.95,2.913683,-0.23150000000023851
1840.96,2.911677,-0.2315000000002101
1840.97,2.909053,-0.20835000000019477
1840.98,2.90751,-0.1504500000001201
1840.99,2.906044,-0.17745000000016375
1841.0,2.903961,-0.20450000000019486
1841.01,2.901954,-0.17365000000012287
1841.02,2.900488,-0.12345000000010486
1841.03,2.899485,-0.11185000000011769
1841.04,2.898251,-0.13885000000013292
1841.05,2.896708,-0.16590000000016403
1841.06,2.894933,-0.1466000000001486
1841.07,2.893776,-0.11575000000007662
1841.08,2.892618,-0.11959999999868387
1841.0900000000001,2.891384,-0.13889999999889824
1841.1000000000001,2.88984,-0.13890000000012037
1841.1100000000001,2.888606,-0.13890000000012037
1841.1200000000001,2.887062,-0.09645000000006121
1841.13,2.886677,-0.10800000000011778
1841.14,2.884902,-0.1505000000001644
1841.15,2.883667,-0.13505000000012046
1841.16,2.882201,-0.12345000000010486
1841.17,2.881198,-0.10415000000008945
1841.18,2.880118,-0.10800000000008936
1841.19,2.879038,-0.13505000000012046
1841.2,2.877417,-0.14665000000013606
1841.21,2.876105,-0.10800000000008936
1841.22,2.875257,-0.09640000000010218
1841.23,2.874177,-0.11190000000010514
1841.24,2.873019,-0.14280000000013615
1841.25,2.871321,-0.1504500000001201
1841.26,2.87001,-0.10415000000006103
1841.27,2.869238,-0.0694500000000744
1841.28,2.868621,-0.12345000000013329
1841.29,2.866769,-0.16975000000016394
1841.3,2.865226,-0.11960000000010496
1841.31,2.864377,-0.08105000000006157
1841.32,2.863605,-0.09645000000008963
1841.33,2.862448,-0.11959999999868387
1841.3400000000001,2.861213,-0.14659999999898332
1841.3500000000001,2.859516,-0.12345000000007644
1841.3600000000001,2.858744,-0.0694500000000744
1841.3700000000001,2.858127,-0.10030000000011796
1841.38,2.856738,-0.1427500000001487
1841.39,2.855272,-0.1504500000001201
1841.4,2.853729,-0.11960000000010496
1841.41,2.85288,-0.08105000000009
1841.42,2.852108,-0.11190000000007672
1841.43,2.850642,-0.13115000000010468
1841.44,2.849485,-0.1273000000001332
1841.45,2.848096,-0.10805000000010523
1841.46,2.847324,-0.0694500000000744
1841.47,2.846707,-0.10800000000008936
1841.48,2.845164,-0.14275000000012028
